path	sentence
368cb2e14b19eb6892927d9886a38c1095b3878c00366bcd2c33f05a00d9a1b245d28ec750ca3d3d260f0ddb22a3173a8b5b55584c064856a9d9b77b1e3c976b	¿Dónde has guardado el peine?
204ed1922a37cc0b67afdb93fdcda08b182cba04ff4d1c5d5bf4e3ff54a3effad892c66c2a725f7a597405400f7fabafc2570d0b3a7f397087b96c41cf1b2e6e	He perdido un calcetín.
8d1eecf4fecf28e5b4f888b442300952048cadc9d50fe93519cf256d6c5fad91a71a8de3738c3b13b427a2ce8db9c5a3f2c02341c36d0efa5453a8b639bed64b	he arreglado la peli.
ef5a6f007ee242fa27cb4c2c73fd11257b1565b14d59a0976b4f3b21fc8134b90e2dbe14333cc2aca0c2493cd272aa8039ba6af163c00ebac4ca138294c94a7a	el juego proseguía como antes.
ef45742ee2eb0c640d17fea529b084ad8c40a88ebbde2edb2a92e681e8ca42d18d01ae4ab15fc6b8a34a43fb0dab5a47283e681be45187b3c70d3aa857c1df66	Aspiro a alguien mejor.
fd54b83a2f45d683223823a24a1892990699d001d8e2b0c83ccb7cffd872b929426ac58576d5bdc83e622676ad5b20553c55bcab887b493b8ce27ad64bb714e8	¡Hizo tres chats simultáneos!
3d50ef2a594e9256e9571ab3423063b12e8588d079a28b53cd42142c2448e7f92f494c2c7c5a18993221f336adf7a8e8b6da16145fb7eda43841269fd3bfffef	nos quedan ocho metros.
11e05873601ed2168c55ec74296b6ac44febc352c0800aafa266006bb385c557e68698e8b30c17a80c905dc99568f06c17eccc7fe7b769fcc3f67e3d1717c65c	el caballerango obedeció.
d19fc48c7f28334dfe77df303d80a5505e8a19296029a2199e44e2c1d64b4d26a47b19b755d6e61ca8d943eef360fc7619ccbf764ef873d32b0c3a2e309684c4	capítulo once.
47d7cc799ea01d586ac793cf6ea9c70e9941276f1cbcdd98182d066afe13b830d00ad23cc8232f4765e9ac6e5a9b7273031c51f260e38bf5e3ad797e387cb920	Sale de la galería, ¡burro!
d652693cc468c45d8a13ed9b52e91f77ec2aacc83222084f5c6d35560bd6d7c817c38f071ed55fc5a532de25b595f2b30caae12afa9e1e4a0921d67c23315bee	Las normas me inquietaban profundamente.
5c60ba758a585bb2f8dd8a0bef6c90976b86c246a0505a68918c0be2b5054585b567f3b01115200a3a09b4e27bd00128f61956f399e425b980728bfb2820d18e	en la pancarta pone bienvenidos.
f790d46bb34759609f3f1e420f495111431addb582bc27c6e7d083afbd102a074e0b27e314524b0206e944d09a8f7914ad29a46cb0d83eb75b7f02a1aea8c21e	¿ acaso a Nueva Sigüenza?
c94f4776b448a7e5458da0c12783e62c217122ce1ca61becdddaaf8fabd8fcd377d1be0d9e5d4e7de80da6609f4bc63f28e79764f1cc6e8c26ab3b903794ad4c	feliz noche de Reyes, Julia.
d943b314c0fc393ea34c5c6db3819b600d5d00ea6a2ce7b97f4d276f7a395bea945fb3661f0582a07579431a7f3319a0a3d971da917d554b66fcf79af4ad8749	Compramos el mejor vino.
d79dfac94187dd9d854a266d42f3e3802d14230586ef91d4951b4e26edad8a29db4ea4ea757af75b16c6e74e522a8c8f98a55fe297db26a8617c5c1dded9f90e	En nada había variado.
4cc010ed943bd560c91f20d5887561617a2b989c8eeec4f6e75aac90d96801ab50dd540c8a6dbde2b7c8fe168e18459bac1d742976ac71d230df6b217cab0f10	te estoy hablando, fantoche.
5c8768147c1265735460f56f34bdbe2a7abc5c5a50b372941509dc6afd0c409a0d4e06daea5aee82e426723594a4f598101b07b0ab4a720e5c6342f1fcb1472a	oye, que lo siento.
400d4ac4cf399f3446d767a12ecdce8b56f16b2dbee6e0d2947eedf85452cbc06999a71d0086bc346bc4c85fffd87009bb62b20f728ef45d232e9c0148b1a443	perdone entonces.
a678b85fa444a21fae7cf7e3087c2f2918cadc7e2291fd02420ffa0c75b3237012ce4408978960fbc5d19eb4b6acd03c2eb97c12150eae6b19ea72a0ea91d157	¿ estás triste? no.
e21364ae3cb0d25f36b968b42a35d5bf665341476961c56b7a39a77dd85d3a59c700755f91c90ba0b5338cd253c6c404a456239100845543f8fa6dd4616266f8	vale, yo me quedo contigo.
2cf3fb7f87454a560ec323003069be5d269ea479bd496c0a72b150240c8a25dfc5b308e260d7e0bf2a0e5ff07944b97a960e16390f9d85d8d1fa5915e3dec706	¿ por qué?
d2bc99083d113d12b84705c05ce48e14f168d737cd5f2c14aa9fffb15da5385fc458f8dfe02c33adeedc2acdbb2fe38ed4d35761dc4ddafe5b34dbdebf805854	las lentas. las lentas .
912f0bf0efac1e2e5a5d80ba8797b9be91760fc481f94aee394a67c3aab784f46a3caae966ad8498375695f43392348ce70931fd8f65eae0d1f7942f1cfb707a	¡No tendremos tanta suerte, Ferran!
6feffc00ba4894b010066dc77c5d461aab3b152607c9a0557164162593de681c03162bcea42e7737959292bcafc294c46f7a0702bcb996edc20943fc4b73bfec	Julia , Julia .
54ba78a3547bd493c4e682d62502cbb00a8810b2878fcaea94d45a395867903827003dfdacf195f8d4c8440b35cd88249770104de6c63c9926d33043f1277b8a	¡ Moveos, moveos , moveos!
a1c9dae85b6cdeadc3c9253dc6eab27766fb7de1562f64c8be731168689ebd47f637b106cc2d90dc09627886943a950f010eafa94421b10de7c5bca0dcd3b450	una de ellas somos nosotros.
d5ba2a3cf44a630a88bb5f091425e7b177373786c76b060e96d9b32aa103f9e4462a91878f2f78ead046567f771fe87fa4c4a2f2cbccaf30c2e6f739b35262d1	¿ Dónde estará mi...?
3d741e128239e6c7db72b83e83600dd2e4cdf0cc3fdfd837346599264be572a457247e1eceaf6a631f322b419742908faa272fb9f6b5994777ac98c836cce494	¡ niña, no digas eso!...
6b88f577afd8534ce2208836edbdced52556e688e428cc5a315e7d50a0d980747a6a4caa23cc0deb6bda57995001f8467ce0b9f3037d6056cb9d03c377ef7464	no.
a607e5181d2845604706de2067c1ad819145afb94a901b4c02a88c0ec04743bae7117056391abbb0a05299a421e0534c3ddd80c3a3697a8f81206428002cc32e	bien, Ulises , bien.
49375f33c1aa123481f49c4a34aa62ff4728ac63a646558f353b019c01ddcf5c5aee9f2885cc21e5ce43e0debc5fb7a18ad7161a538b077e6657a1a514a7fb69	¡ Que nadie se mueva!
ad67ef14fc97d9c51df8561630c3ceb33b86717bb0db59b6f2bd2212cba6b1c83899b980a9efef350da78b39fa2d7a7459b03de53d5ae607d9ad3e617bac3a39	vamos, dentro. ¡ vamos!
24da7a1d5e902c0c0181de278ced7fc1971bde841baf5fcd3af590a673c68ea389ab4db19e2a96b70f40ed3c7501cab496c24ec558191a04968305569aa44c83	Pero mirate que bonito vestido.
391f88c44d0205bf99bd49c2b7c75107dbdf3777661d64d0658f3e07c8aba56584e1feb066be21b8640fcef89d03dfd1136d667529b779342716a4ea1b5966ab	solo tienes que abrirlo.
3e29e797a467444376cc051b610923597b04f5d6b9cd012085c7be249f8256f67814c4133ce3795b7a41a64ee2eff608365dbbfb000119898c1b02e245236f81	¿ les has visto?
a3aadc6bdc4e175f6f5657d9fccd45c32eb1909364e257bfbee0672a08fb577e6f047c308793724f6a8082c6f711f46545e5e586b4261a41996c429b6e0bad4c	no quiero ser indiscreto
133a3234aa14a29a87e62d6ce42a9d21f1cf556afacb9c53c0a96a9b6db0ca1c852f757c4b15cb38b494552ccf76e48ca4628f9bda5be1ba12df0233cfed59e8	Acaba de pasar el metro.
6b9109a0bcbfe77c5dfa7dea62c77427de4e02539d5303c375ad5a52b21320f379af261faa6107aab096d42670fc0b9638365bdadca371e8f6de1c8d7bc2f56c	Mañana iré al homeópata.
7fde8f7d8ef5486290cc181fed67c1a721154d49f532487e9e679d95e0d6506de7db0239260d252c031cf6f3e882406028698e71e546a6a27c5b0f6f77201146	¡ dios mío!
4252fb37e370bd88f1458711f7b94d672a232445354b8aa6add28e39fae5426de97173cb9a21cdd35482c5bd140e486d34398cb37d76df189103164e57d61ca7	capítulo veintiocho.
6c2c273c2d8291b7768a4d962c3fe050d9363e8fbc7a194ac4ba7c961e8c4bf9677b67743eeed79f2f6bbb7ea488eac63bfb9594d48811e2c918c145737faa75	Camino malo, pásalo pronto.
cbccd83cec75800cc07faaabaf1fe6cf23b826ee553a1b6eeb082aabc4a2b1b9defb6eb966946a4f60cc1bafe95826a8f7a06b776bae5f967b96f6112586f80c	El que calla, otorga.
7b8ec25fc78f307c5a265eb260aa6175ae9e71d5db6edd263131293d1702f6337eb804fa01511f70caff8c4a5acb7a2c7ea9ccdc4f26bb73b01e4f8e4f61d679	¡ padre, copa!
59b2982fa9f2743dc07a64a0dbd8bbeb58c96fc0fd3ce8ebfd5277a3d675238ac4a5c5e2364a83be6988a4d2cb144f3f2b9cca9a5b263b93a3c7efe53cf2a23a	andele, luego , luego.
f66c29854016cf6be5b24f583eba11665d15d347a12c1100f43fa1053a3daaf8128a19c5d7a4b9401a89786495ed155a15b051e654cd19f003688c97eb15e0a1	nada de viento.
faf83d5559dc9cc775a4de499a65ed0b69c3726f061718dfaf1fdf12257de3739bbb9cbcb5a0864236e7b425713804b77489e4784ce50dec7ad705e50e73c998	en la pancarta pone bienvenidos.
af24dec4da8da796d225666246d8702d6b12055254cd396606092b4514be52c162ef8c38b828c6756785dd0b8b0300b1061e585db5b438fb112c2a21b7c4753b	no puedo, Palomares.
82ba06f57fbe4c88b523527479bfbbdd06bce255a4dccfe378279c497b89b7ff4617582727089a557a94277688c87615c76ce2ec2959b349cc43df204ec353f3	me ha dado miedo perderte.
b08faff16a5e15051a2939e8c73cfb8b020853eba68fd72983488ad90366d5c5c1a1ad55c314905265e55ca04a965742bd1eb0a53537333639b112260b3c8f89	Gamboa, Gamboa , vamos.
ea12be4b8e08a6e7d88e91c54e2ed367ac820a494f1865cdf3ce2ace5db2423802472cf8f1fd44cc8597603abe6678661c9cea7e36ef868e97459216590f3040	Vísteme despacio, que tengo prisa.
0ed7c8d66411455d2527a3171749d75e698dfa709248cab571421a4dc78a0da5074ec4a2dc129827534ec852b15a283515fed462bf9e48e71ccf553d40cbde06	el dieciocho de septiembre.
1614e33b9224303b95d457e54ecf91c65ddaa476f3d03202245e73867061794a7f2dbd63e41188d0239649e9f93f4d9335315995afaacafb9b1c235dab91301c	Oye, hola , pequeño amigo.
3ee12cc77a89ce45831f156a26d74abc603957dc970599260003d65893ca6706b374e89d61cb06b5eddf967cfda062fc264dd5045e9865c2365d58cae1bddd90	Ahora, lo más delicado.
805759a2658f4d180f937722d4ab9c8eb1b86f646133fb03cdb745e471419aebf813ea6c893900053be31dac990f10a52e885bee464902ed370564797eeba731	en morse? no. lo importante
7957de32fd5d1408c4da0c7f70866b6d8ad5e6e2fa8e10c07db3333747b2daaf848af3b517e4708ac40965ba911f18bd0378c6d0afb2bbfff90b38422c9538e3	¡ por favor, para!
d1cf11a8edf6cb4bc90ba63fb99af510344f25f3e82ce8979050b9646f69523f25cf13098e5f82f89e4656866e250c599fe702139fd537440cfab76384316a2a	Los datos eran erróneos, ¿verdad?
6f4d5261e8ff91deb3d4b420aa3834368fafaf4a42ddfc8353e76c663e42a26866c31a9e575f12008879535eb8c9bf98571eabe1fa9813910fab42a123118343	vamos a cazar rayos.
cdae98e1dde5ba16a6731e3c5a30037ad75348e5b00f6a5ee20b42348b80fd288403ccb9b7c7ccaf4b210b50cb172a6032c1091a1ffb7b0c20560f6b6bb142f7	vamos mejorando, ¿ eh?
573808ac031e706362fd4bd743f89487cfea14f8ece68a9fc8bb4bf5bf29aa6c33da5726fe15688f0c3c8c41f20f48975fe64a128b117e24c99ed0c010cc719b	de seda. ¿ no?
0ba1248a0554e6188dd9968016e2dd8cabd6ca9410d6432770d2d9bb399175a0bf3c514b5765f24adde460e8a023f518f84d3a15577f66c52226006fa001da88	A salvar el día.
5df2fde408a8952ce24dfdd2c161bb333b46adf9c1e17c5ae38fd8462be0b39752d644b2e9c6f55665a5346046d151b1d5903a006f71136d6374efe9834dd241	¿ el alazano rodado?
40e61a4ba4e736743c9b34bb500fba51778b0c749f9b2790906e29fc50cdd40810969817eed2c0814080072f5db638d061886cfdabc5e583937e6706bb2cbc17	Me detuve en el puente.
9721759bdeacacc8b501e5ad98bf43487a87555fbe1a3f0a77da47fdd4c51908621fa38e65028b964a457a674d012c3aa84b2881f0c19c61cc2a0948be9baef1	capítulo once.
067d68ebb54d6faaa844f62617fc731d884cde4ba2aa26b9d72142137e7c4da7c3fd551a00becf98d8280bc63e93c48fc73bfbddd7e12ed1c07855c469a9897a	El delantal es demasiado.
ec0b671eb9c38a8d71aa5c61081d4b9d6d65659e39786b3822785ec205bf3112d2e58e36e03a5927bae219b54a7c95e7bcab8e764dfa228fe078032b4f1b74da	de sus ataques de ansiedad.
74d6c04ecec6640b286e00d6a324ff36385bba8600e74522018152ce6daf517af90df2c94d03ed4855c0eeff3e60373690054012aeb96b10a9413aad78ecdae4	vamos. venga . tranquilo .
140a4887483b13d851fe4121d2ac7030bcfa46c202f061408e1206139387bfcf0fb50cb21ef68dd8c86c53b59c9e78cbed1c8fef16ddd14df6122adfe084d78f	esto va a comenzar.
b7982d0517ea2448465651131270e5394732fe0450f03077915416923f49a17857f5c790d19faa912b77c0f9938933eedb8e811878d7961cf1d2730f4a28924b	¿Alguna recomendación?
491496fa716536232e1616b4ee5b6517528652e3f383c4e400ae453de54971b6d56e5eec964b054f0124e14f5adec783099a23134720e15d7976877b7f62eac6	¿ nos podemos ir ya?
eac0082d62cc50f1f459819ddeca602cb584b2b2192474512c777a5d8d96974b7baa92a2e2ec52a7ed4aec290c807d675390bc5091c741a39003bc3bdf4cb05d	después nos dormimos.
dd795c2f510ce845caed54dd4a41a2d702fb62aac9dda531841803b0963bd5da445d644d4256dcc858bb706374ddab42cf5cf7dfc2af2caf5a1f11389bea9317	¿ Quieres dejar de moverte?
ccf6617c00cc2802aa6206a0ee65c859d3f0268e5767b8e1f2583a04f5a2bad72989284469f80d54a8e58ef3b5ff4512ac322c45cb7499b8dd350dc4a4fb5582	Hoy es miércoles.
a843683a02029624c80ab91e477ee43eb4df926b60269da8cd9831ea7a6177d5ec4850e890af5c5d19a771bdc49fc73cb8620d38780d53640e686b6ea08cf4df	soy sacerdote, no marino.
0685e6e141e0d6a5cd967288e752acbeea821018aaf1ba6011efe8426c4c8e02184f5eedb599a8a2466d3afed2532582fb43bff799b30e62707dd065fc12c5a5	¡ Eres un juguete genial!
b98da5000db08a49b8f4b00396e79f45544fd7c1f1d4d8fe3ff6bfb819aed80f58511a6f191fd947f4b09e4636c0170563203232fd8fb328a78c3e534f4e242a	¿ que te perdone dices?
c57629dffa4b6d97bdf4d369af55fb313a8bdbc734bf68f048682a773338bbe488c36e8a20fbe93cfc3f3dc9a7a0d6a1dfd4c691b8158fecf6bf1aaf17479a45	A mal tiempo, buena cara.
f1d6de2e23e220ea1081f091175da764ddae50785bc49f6eabfaa2407e902376eb6c28c5be612eb66ad6fafe28eebde1da685e4f1faf52e669498b0a993b07be	Muy bien, en marcha.
a0e9dee194e19ea9bd5a830325b562cc7727c21fbbf0000a375d23961a1d1ee7550bb338cb0008279662aa5a54e939011c7f7c15e4cb1dba69587ab0f89c04ff	sin embargo, murmuré resuelto:
4a9b0227f3bc549100c0cacb68ae830157afb7b85eee1b1c508a556fc783c574c2ee2a961621cd6a54cb3d2948ecba450ca05beee838b4fa95a4f5afc590c32b	Feli hace aquagym.
0043a419f7a90c31883200e5961176547bfe2a534da3ecf43e2a06507d938bcbc4c542f16df78b15834005e02ef447d02ef04603dcb89acd91852ccbd5a91f69	Los encontraste. ¿ Dónde estaban?
1e4f495930d95516ca4f59825b5ccaf3ce84bfc9a1113a459fc81e67cd02a963ea7cab0c6bb80b3dad4c991a64dc90db04180d07fe3a1193d779fd0617d3c252	escuchaba inmóvil, con rara ansiedad.
5f64c6517cdb60a71914617885e40d0d67b4f48ec8c4d78877315f1c94c04e3260513e2d7e371e8c9fba309cc1eec98004716ab9cd2ea26ec907670533c3aa60	¡Eres mi salvador, Bernardo!
e327607a29d63c124f0e8f290c39ea46608f3839af6ff5b90d2ddcde8161f2684dc75ba0b36ec98a896f210b7440e5f022ad8141ed50388c52ef7c9012af41a8	¿ dónde haremos parada?
563e9600e7c52aa86396a04ca046425948db11bc7c02a012e1c939e0e70638b91dde5ca25db26fbb7c3de79542bbeeafc132fa45b346a001ae4fa96c161eb36f	que no se pueden rechazar.
1f929e07849a6dad1c1cae8690f93b716313c1d2e26413134c7b5bc4cc0c506b0befc86ee9dd78d561389684472ebd6034dc55afa304f1d9a64a5a952c308f97	¿Me lo contarás?
a93e7f498d40b95c8e17d6e294c0b2d61fd59e83a75bc459cf34035694f3923d0ef775342f7bbc55dfd0b748d3fc853d027d5676ac5fad0164a9be7f10f8081d	no estoy bien.
f2832319ef47d98d00493393cc58eabd5bd0658e3f2695ec52e7a0ee9cfdc48ef70400232cad3b742b5612de02c9ef4c283f086a16b5e530f3310b25e905681c	el cojo, el cegato
d968d5651fa618be1d35f9c728a57cc7988b02ac8b4843e34cd30bcbc9cc8fdb12b07421315536488bb9f78e4b1053ae5b6bbe2110fe402addd0a830f31ea19b	Estoy muy cansada.
b1a46b7b6a7146ec137a8cdda0327e1bfd08bc04cf578f0fc84c208616b0847a7634fd7c5dac48885482c6fe64e24ce0260c836f99dc6f0587b672eb706ad6da	como si fueras Dios.
72d4808e35cfc4e83cd4d2998bc3088559339350760d73493ad27a32c31f6191e2ae823b63638e6974de26255e1c4ac66e3bbb672f3222ac8cb2fe3b3b2a72aa	damos la vuelta .
e69ed2e64218f2fb931968711b8ed5bbea85ee14b5e344035df74ae129b24dce2e2392557093c60cb89124af2549faa91d0ee87f0e9bdc378f8421cde0945a75	oficial, ¿ oye ese murmullo?
357b4b4f62d78d4ffb2d569a46089139d8bc15b1def5ce98c8fa8235b1c2b3ce67f50d2187f1c9a3a88d7a2d5a349765b2cf63bf212126ad274054093a791757	gracias. gracias por venir .
09380c6278e6916dda75b01128f0e7c505523c6966e3b14896398ef3a671f25073c499ac4c3c8e66bb4672887c10193bc9e132533c975b2f0b620bf29c8c7e85	Rodarán cabezas, ¡te lo juro!
2a8e17eb6672e8d8f2c26f1f4dc629eb3ea94edb5c8d8d8873d6f44e3029406dce4a0c768fe56cddbf5f841a3c50b80c88f1c554f18736031c6678b316875d8f	cuidado, que mancho.
aa5df5cd988e94b198397d9044a002369a5d70fad238f2e658e6a6b8b11579c9d01d5f3c198f6cf7f80caa5c1192ddc9622aaf7cc4f3918dfb5a2de36df9e2dd	Mañana iré a Madrid.
e59f00164b503749a2ce17048f8ffcb4a08ec9d932f90daed9901a6374d720308d4b7acebf2c169aaa120b915263b1ba52a48e14bc9332fe23fce309d8d3886d	pero por dentro tiene helado.
a629c9a7a5f73b9d0e56a87a2f5731e064ae31a1adc2121616c16ec14169de869cc1ed5686dcf64cc83c4fef51b0ba1cb8776f048badde2dc24a437470eda991	capítulo veintinueve .
6b0863c0aa9c5ea290958bf4b0a6ce426671bfbeeeffaa8c8750c3b6d69cd611f858110400d4a9afa6c5c0b842cdd9a59bc4b42e23b28a3c45f1b2545092b40c	no puedo, Palomares.
dd6caf73898cdfa27e7e239040f4812ac22e79e5382ed1dcb4e488101ac5268a1460bb82c4c90a1f07c34cecbf9149185b6f25323158d86a786c7e46430c0117	¡ Señor, no Señor!
3075bdc377d88ea84689548448b0586e8e971127a555b45f8aad20270e082172ab3574d1b8f229977373fe16b78a920e9d0d859d23269f2dcc41399fd3c041ab	¿ es usted del edificio?
23f5ec288adfb7879bd1fbc4d396dc4bfa48d82ad3be60fbd7f813fdee2648df7583d94974fce12eebbbff428790956a5b322a15b04ff45067e7812e800c0406	eres un sol.
ab23b944eb365a2061917fa8d9071f4ed965c28067483b69780c435f3ae8396f4fdc827dc0c96da4b4aa30743338b850bb7a24247063ce8403de335ec3f8be1a	Ricardo, a cubierta. ¡ vamos!
c47eeddf5e5b8d3b31ba0b1b4e509392d1a965baad94eaead94a3ad05f02e92274db8d6daa36e3e0694dc7a0c5dd47235051b1ec023ce0282b4d783a6a5f09dd	Nuria fuma farias.
ade083b2f61140bf9695f762142070714814f867d13d5fb9595a8e8bc0020959e73cefe5a938abdb9a12ce02d472a96a25ab7be85c7591718d21c84416629ccd	La plaza estaba muy concurrida
31e0f4b358d5e73b55c04eb8c691e1612dc8d80e92449c6be441e0bdd581f461bd2ac39d95955919a05e476f726a72d728b91cf68e596f1738e49d755c331140	Nadie va a ser sustituido.
2c803e3531acc0f073b6bbe484eed42e4bd3923d8584f64ae5c66d8aec585dff7817759173b5d7d85937d7ce97e53997f6af8de2867fb3749163cd7b7d36a265	capítulo veinticinco.
c6a46981da89f10b86ac2b3e556689bca4eff25c1165dc512fe37e37e94336783c616c044a11061632fe6e5f1f950737ee8178331b43f6a82d96133da4bc6224	Nadie escarmienta en cabeza ajena.
e545131b4791a8fb4db7543527ff64e09697aa72888111bc33769bc4dae771d7ba2e7a6407e210c51e5f0b2c13fc97e9a4b82ca94afc46a8b0c0472baa67cb00	¡ hartas leguas, señor!
269891883cd46d10e727e1c712eec92e29a54c9f33953ab5e939667dc65ea75267ceddb42d913bf9b278bc7e4e0bdabd10b1fafccbb349bbd62350b354a4f547	es llamarlos. venga, tira .
729282bb553be23e904c5a10916cfa81bf56276747713138a51aecdeb6a7bcc752f3d05c70fa6cc697d67c15869d40f8572bf14b553420599f28069b4ac93daa	asegurad bien los cabos.
ac0ab73282240cb822d4f5f82c56b4b3e3a2720483f7280cb87973db1fdaa798d136f3410994669cad2bc246e2d8a5bf669fa0f529671487e3fe33e11b9c1a84	¡ aún suspiro al recordarlo!
3e1cb2f0cc6ceadf2cd4a309b64212264bcc67c3cb282187abb5847d6bb4542f98c00caea6e4ff1cd04308540c505c52159b4208c2952c610bb4dfce46c3fe5d	entonces tendremos que encontrarla navegando.
8fd021716164a8754999674f79b574aa5f927a16f1e528d9205c8f2cb6cc157485a7ec1e9423f174ca0e631052576388d4ef9389e6125c55a9fc5f96f2af9c35	como por arte de magia.
190d1bba1670304a3f58319ccc4343105fcb5774b3acf66a061edf8f70cbea977ed2a759a6363a4fb7ccfaf196180e76b9d6a6b97cd5aacbc96e179e63fe999b	yo repuse sin orgullo:
29738a8ee90724a5ee4917b7b3503f7538354d47c3a3127f5ba5354258be1cd558eed95066ff2116e6349090187f7421e70fa797e98da2b294a34add7e0de9b4	o cualquier otra cosa.
063f6b21ec98ed2d427e715ae2cb52effb62a7c42488f70a71597ffaf71753491f52c3cfa8305daed6581628840f355cc333b7f270e13301fe52b180308427d8	mis secretos son tus secretos.
4e81f326f36e79233b300e418b22d1d688510eaf3f35b9fb1530f85f13f6c512e8ef6e30aeb3757ee9817fb3e8cb0c97666cc70102177e803f3b215e22850951	de color morado.
2b5af350e4f491b81b4e78d368c7802a0155c2e6e403e54e1d536418b972cab9986ff0a46503c405fd29daa162f4d8287247de6f37962d72c4ce673da91e5314	las ondas son olas longitudinales.
4a41ccca50efafe0e0ba277d9ce6e2bea466c9ebf681e27112b00fd0c499083d2f16da4b3a3855bbfbd3dead5a32edd96e3cda6d8b27ae50c8cb7fef0569e79c	palomares, no estamos juntos.
86f91cdfed203e695184611e760fd00a649f9be861303775af5710deb42a9ffa1ab79acfb44b0bde093668855145234fad1d4e202de5651ecf761c8306d654cc	¡ Muy bien, se acabó!
804b24b6dfde2aabf7f0b20da26e0dd6c8b20f44d0df7924faef2c5f79e6967f83506ba8be81887b2df599f0fc4e50b8ed16db5b8f543b2bda9265ce63e4367e	esto pinta muy feo, Ricardo.
c6132051acfbbeca1fee75a41cf82aedc639db60d2f0e5fcd78f15592addfa6da19c1059bea1be84386bbcd19cf3e8bc7bd98c1fab14f5e69c63f11f0a774262	¡ me ha pillado!
7b6c0155603904ee22eb56a15f48c31412176fe4da5db480cff89f7ce298d977bda1278a7f932e0b1f2b9b6d5e8d5d4e2b36cdf57ce2aec36cdf3027055a8823	la vi.
57cc56862193bc60bf1048bbdb064870e4241efb2281de8f51d0a087f14ea78841c81f13d37f197167ea892be77112336ac61cab6f28d5d2a55ea9e56a6ddc64	¿Que no viene?
3d809c07589a5f4fe0386f06366345d5b4a0c3f7b0cedf5487411cf0609664f264ceda888cdea5ab72b06622450f5fe8610c37586346c99af1220c5501ce2ff5	cuidado, que mancho.
7239b218c330ab6a514e45e52c41fb1d8d5bc0a7335d379c8ad909d11a826dae197c06f56c1680cfac1b987a9528e49c2ad629af9097275fc0e411460b830522	Iremos a Lourdes con autocar.
8e9871489851f5d34a239f043084cf35299c29260c3817f5482f07dc65d60208949f36dee034309ed604cdb110bd4a0592a4ad5bf918f81bc9a971109615ac54	Se relaja pintando mandalas.
9f1eb5cb1302cc788d67c3aeea270612d29f340c5f41ed7ec632ed6b35977a3808d43c49e4813fc0f4e95a5e2d0a53ac367cd1c3fc1f5c8d46858958c6a649b0	Martínez, ¡no me cuentes historias!
b359282ce892518eceffd5b89d627839356510bcc32fec236227a3a0c1f0cf3283581c80c00592560a9dfabe432d18d0e7a95c93395b64043f2c27f20d14f364	llega, cálzame la espuela.
791b430cd6dd0be49b9c1840eefcbc010553917b166b81bd3ab9232dc7af6c43a78638276153ece167678165b019443965103e67cab7b1473e55088b94648731	para hacer un brindis.
63e3f99a90cd0d09aa52c806766530571e83aab922c731390ea7152b6889e0acba66a24e21d65671df7f20dde4786d3b000c5e8aaa535f9fd0867ad24c389bb0	ni puedo fingir que...
a5b2c91d10485e52581f5c1b1763f4451ad01bcb0c6448933a8f611d2c7366ddf4dd2d1d75bb8e3822bd6fb66a016973222fd724fd85de1df3d261a2592c8aab	Ese fruto es muy nutritivo.
326f9abac5df8eff320bae89744ebb75fbd4b965bd07af844060fcb1eadd7df0076ab02c169cd0d7626469d75697926232038a7822a1e8479e7f695269ee7ca8	Tengo que estudiar.
5e27bdc04b941ac163cd3ba689c519b2fdae623b6d36f22dc1ae03c2ea095fe646f635410e9e95df08881d7ff6eb99ab848201e92f7ff948de4091a92abd07ef	ja? da.
9b8c2aea390c4f784d17597b998d8dcfd71ee2247e33d4a4e682a792dc30edcfadba048174331a2d4eb439d2e3ba16ab211de4f2f011bb8815c0b4c329a35b48	¡ cuánta jactancia, señor!
8171e1d2be924cc9aa45f24c01a4a3960103f150d8acddc195dd40233c3d75c94d834fcaf6589effabf2166465bbd1641b27b8401baf8c6cd198936c6ae676b0	Es un psicópata de manual.
148e6a23f9d570c32496a8a450f236d0c14e68376dc1e8d7bde13e3d028ec8aa8968d63678053be24823ab10d1bb37d34ccb993240eb69d0db573afd73bcf309	semillas vegetales. muy bien .
01e875480deed1722a06cb85b5656f321e6c9f10531d6f5e527a271de23f1eee1d2e273c1a6e306fae4a07671aacf7b0d7402c6a7255e3690951621e05beb0d8	es mejor saltar cuando queramos,
eaadf12873938d8191ca77161d3b1b000b55f95e7120937fdf8c61bc9648ed4f3cff50af536e1122081c22ad1183fd1475f88138817c0f78a90b800289ca3b99	la Marquesa se detuvo.
45d68f81b325ab9cb7f62716edcaf4852b6bb4ba56b6cf3ddee2c474ce71c63bd4a0ae74280b26e25bbf5b53e2f03d3578227487751b137b837094bb409efb41	¿Cuándo vas aprender a esquiar?
636373f5af751fe6ead1a22203b1759895427b53c37aa2a382ca847a9c12b76e49b258431f4d5501c35b2dcbb42b1645518ccd3549fae57e5e130f6330902d77	Hay más refranes que panes.
7c2523335da99c938ce2fabf4b26e05590de547eabf9704e3649641caac623c9aa4d9c84b17cfd1263cede0726630426c411f399030641581cbc1141a340fa0b	El proyecto pintaba muy interesante.
54f3d4364d945502ffa169eb3031431e711f09598ce9e5d5389bd96c5640f0a756d5c13b6771a31866f9b3e0804b7d244ba80e84f0150b50b62f6f19daa9a045	un vino de España.
